,분기,행정동_코드_명,업종,연령대_10_매출_금액,연령대_20_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수
543,1,오금동,편의점,51516043,384246404,13639,67724
544,1,오금동,시계및귀금속,0,0,0,0
545,1,오금동,중식음식점,1275002,20640305,118,1292
546,1,오금동,양식음식점,8596966,34564741,592,1499
547,1,오금동,인테리어,0,0,0,0
548,1,잠실2동,슈퍼마켓,10901581,124433998,2141,13489
549,1,잠실2동,육류판매,0,122204304,0,1329
550,1,잠실4동,커피-음료,43906,3317318,5,564
551,1,잠실2동,의약품,5413728,126033903,779,10476
552,1,잠실3동,섬유제품,0,0,0,0
553,1,잠실4동,일반교습학원,0,0,0,0
554,1,잠실4동,세탁소,12101,2359518,8,215
555,1,잠실6동,가전제품,22225397,614012559,105,3098
556,1,잠실6동,치과의원,410235,287790158,8,1956
557,1,잠실6동,치킨전문점,959047,7332637,21,163
558,1,잠실7동,스포츠 강습,0,0,0,0
559,1,잠실7동,육류판매,0,3343441,0,157
560,1,잠실본동,노래방,17753412,83768770,4113,14261
561,1,잠실본동,조명용품,193459,17096481,19,251
562,1,잠실본동,예술학원,0,47033447,0,218
563,1,장지동,일반교습학원,0,0,0,0
564,1,장지동,핸드폰,0,2479999,0,248
565,1,장지동,반찬가게,0,8908752,0,999
566,1,장지동,서적,0,0,0,0
567,1,풍납1동,철물점,0,995275,0,122
568,1,풍납1동,화장품,0,0,0,0
569,1,강일동,한식음식점,3291339,77126211,260,3748
570,1,강일동,안경,975456,16783448,36,223
571,1,강일동,육류판매,107312,9258615,12,394
572,1,강일동,세탁소,0,62284,0,8
573,1,고덕1동,섬유제품,0,0,0,0
574,1,고덕2동,패스트푸드점,0,5110546,0,215
575,1,고덕2동,중식음식점,345588,4251376,20,203
576,1,고덕2동,컴퓨터및주변장치판매,0,0,0,0
577,1,길동,미용실,6232363,169068232,212,4757
578,1,길동,자동차수리,0,15060730,0,231
579,1,길동,자전거 및 기타운송장비,0,1066505,0,65
580,1,길동,육류판매,1847062,101094176,94,4213
581,1,길동,화초,1752388,105010299,35,1650
582,1,길동,외국어학원,0,0,0,0
583,1,길동,수산물판매,213915,32589950,71,2497
584,1,둔촌2동,자동차미용,0,0,0,0
585,1,명일2동,스포츠 강습,0,30410081,0,68
586,1,명일2동,서적,73423838,16564219,3752,1228
587,1,명일2동,의료기기,0,2657364,0,28
588,1,상일동,편의점,11123121,172221983,3185,31525
589,1,상일동,당구장,58314,9263392,6,20
590,1,상일동,화장품,0,18421052,0,37
591,1,성내2동,미용실,1930845,44469405,87,1960
592,1,상일동,세탁소,0,3337281,0,285
593,1,성내1동,전자상거래업,0,0,0,0
594,1,성내2동,화장품,108593,7845776,21,731
595,1,성내2동,가전제품,0,0,0,0
596,1,성내3동,화초,4095087,4380406,110,252
597,1,암사1동,화장품,40255,5548831,7,286
598,1,암사1동,신발,0,770809,0,31
599,1,암사1동,제과점,2381375,48480137,357,7213
600,1,암사2동,제과점,4169893,67633964,599,7998
601,1,암사3동,치과의원,0,37365180,0,421
602,1,천호1동,한식음식점,7980629,155777591,449,5708
603,1,천호1동,화장품,55493524,974029827,3785,50563
604,1,천호1동,철물점,0,4603297,0,221
605,1,천호2동,한의원,0,111349909,0,3421
606,1,천호2동,세탁소,35174,15692293,5,1008
607,1,천호3동,육류판매,0,28694683,0,654
608,1,천호3동,수산물판매,0,0,0,0
609,1,가회동,호프-간이주점,422554,61496440,20,1154
610,1,사직동,핸드폰,0,2857437,0,286
611,1,교남동,커피-음료,147931,25002461,16,4697
612,1,부암동,일반의류,0,5981449,0,48
613,1,사직동,화초,983060,34644851,53,1246
614,1,사직동,스포츠 강습,0,44826251,0,65
615,1,사직동,가전제품,0,0,0,0
616,1,삼청동,화초,0,0,0,0
617,1,삼청동,신발,0,50803408,0,404
618,1,숭인2동,한식음식점,7771369,314611814,620,20661
619,1,숭인2동,편의점,22832691,943130876,5297,154900
620,1,숭인2동,의약품,1210079,101950538,214,11095
621,1,숭인2동,여관,0,8677526,0,337
622,1,숭인2동,슈퍼마켓,832723,163941205,219,15894
623,1,이화동,자동차수리,0,2715118,0,15
624,1,종로1·2·3·4가동,핸드폰,0,170432387,0,1085
625,1,종로1·2·3·4가동,스포츠 강습,0,19131149,0,44
626,1,종로5·6가동,분식전문점,1372762,104542677,142,7893
627,1,종로5·6가동,여관,0,13160544,0,359
628,1,종로5·6가동,패스트푸드점,5433480,108788256,699,12240
629,1,창신3동,편의점,2895887,41257373,1031,8312
630,1,창신1동,치킨전문점,1571215,52073237,109,2479
631,1,창신1동,일반의류,30586,33643908,2,585
632,1,창신1동,치과의원,2855419,98116639,67,808
633,1,청운효자동,분식전문점,1370199,74230267,137,6222
634,1,청운효자동,인테리어,0,213318,0,30
635,1,청운효자동,슈퍼마켓,2318481,88761169,734,10638
636,1,청운효자동,패스트푸드점,418483,3869159,88,547
637,1,혜화동,호프-간이주점,76840995,676863560,1961,16619
638,1,혜화동,노래방,9334126,66375869,2022,14243
639,1,혜화동,전자상거래업,0,121566007,0,845
640,1,광희동,일반의류,141237742,203182107,2866,3573
641,1,광희동,운동/경기용품,688420445,4015047699,6961,47177
642,1,광희동,자동차수리,2309935,9939987,17,112
643,1,광희동,양식음식점,9351338,640066747,572,30640
644,1,광희동,철물점,0,14366234,0,690
645,1,동화동,슈퍼마켓,4168572,197858290,675,18075
646,1,다산동,일반의류,0,84235468,0,721
647,1,다산동,세탁소,0,2849111,0,194
648,1,동화동,의약품,2589967,86048405,324,8299
649,1,동화동,섬유제품,0,0,0,0
650,1,명동,전자상거래업,0,1294599,0,15
651,1,명동,반찬가게,631670,196226825,47,11089
652,1,소공동,일반의원,922806,280773195,65,9663
653,1,신당5동,일반의류,0,321716611,0,2039
654,1,신당5동,전자상거래업,0,6106599,0,15
655,1,신당5동,양식음식점,93986,0,4,0
656,1,신당동,커피-음료,3495848,164982499,598,33568
657,1,신당동,일반의원,1151728,48229936,234,5044
658,1,신당동,핸드폰,0,1651206,0,330
659,1,신당동,미곡판매,0,18436124,0,318
660,1,신당동,가구,0,128706428,0,269
661,1,약수동,예술학원,0,7895017,0,20
662,1,약수동,피부관리실,0,12235697,0,58
663,1,약수동,핸드폰,0,0,0,0
664,1,약수동,안경,0,4406719,0,43
665,1,중림동,신발,0,0,0,0
666,1,을지로동,문구,19344557,617678920,514,19808
667,1,을지로동,일식음식점,349223,33202131,25,1462
668,1,중림동,분식전문점,1048278,21118001,126,1967
669,1,청구동,의료기기,0,0,0,0
670,1,필동,패스트푸드점,1458134,26705813,135,2307
671,1,황학동,당구장,0,5922478,0,454
672,1,황학동,전자상거래업,0,0,0,0
673,1,회현동,일반의원,8407619,419388289,52,13490
674,1,회현동,핸드폰,36250,1422106,8,73
675,1,남영동,안경,777995,12836047,10,200
676,1,남영동,일식음식점,1084987,135136618,61,4657
677,1,남영동,여관,898316,55724601,32,1344
678,1,보광동,제과점,0,352101,0,92
679,1,서빙고동,미용실,0,4904965,0,191
680,1,용문동,철물점,0,349915,0,119
681,1,용산2가동,커피-음료,2089291,182649516,228,16483
682,1,용산2가동,슈퍼마켓,3563455,158654729,594,19150
683,1,용산2가동,치킨전문점,0,2863268,0,228
684,1,원효로1동,피부관리실,0,1852076,0,22
685,1,원효로1동,일반교습학원,0,0,0,0
686,1,원효로2동,예술학원,0,0,0,0
687,1,이촌1동,스포츠클럽,7493380,54421830,14,181
688,1,이촌1동,일식음식점,6001210,127605548,408,2782
689,1,이촌2동,미용실,748844,533059,17,25
690,1,이태원1동,화초,80964,20728999,5,873
691,1,이태원1동,가방,0,16648049,0,138
692,1,이태원1동,여관,2143963,19193575,61,469
693,1,이태원2동,한식음식점,6866658,340420635,268,11059
694,1,이태원2동,패스트푸드점,0,9596415,0,466
695,1,청파동,커피-음료,11319204,255653383,2594,54454
696,1,청파동,노래방,129881,1143883,8,50
697,1,한강로동,한식음식점,32057016,3183149598,1209,76959
698,1,청파동,당구장,2715316,2184720,360,255
699,1,청파동,서적,7691858,30689932,293,1049
700,1,한강로동,일반의류,0,16261797,0,142
701,1,한강로동,완구,0,43423614,0,264
702,1,한강로동,부동산중개업,0,0,0,0
703,1,효창동,서적,0,0,0,0
704,1,후암동,일반의원,3169841,65458390,451,7496
705,1,후암동,한의원,0,5410737,0,636
706,1,후암동,슈퍼마켓,1517477,135134246,290,14227
707,1,금호1가동,한식음식점,2214207,28986300,219,1389
708,1,금호2·3가동,여관,0,2281945,0,67
709,1,금호2·3가동,화초,0,0,0,0
710,1,금호4가동,제과점,420862,9527778,36,1003
711,1,금호4가동,호프-간이주점,0,47960893,0,838
712,1,마장동,세탁소,185234,2977761,35,333
713,1,마장동,당구장,284917,719521,47,78
714,1,마장동,화초,0,34033991,0,2282
715,1,마장동,자동차미용,0,1400347,0,46
716,1,성수1가2동,전자상거래업,8781050,1187611913,113,10650
717,1,사근동,육류판매,1177209,157114279,125,12701
718,1,성수1가1동,청과상,1933159,10478645,246,740
719,1,성수1가2동,자동차미용,0,956240,0,23
720,1,성수2가1동,일반의류,108269882,4198635155,1146,34657
721,1,성수2가1동,육류판매,0,0,0,0
722,1,성수2가1동,PC방,22243895,449464777,5235,102294
723,1,성수2가1동,일반교습학원,0,0,0,0
724,1,성수2가1동,일식음식점,0,14352892,0,510
725,1,성수2가3동,가방,0,69981939,0,816
726,1,성수2가3동,노래방,5233948,60862763,1456,13191
727,1,성수2가3동,치킨전문점,600330,31478947,33,959
728,1,송정동,화장품,0,105422,0,24
729,1,옥수동,분식전문점,1746300,21827542,202,2562
730,1,왕십리2동,당구장,201711,880195,23,79
731,1,왕십리2동,치과의원,0,29241736,0,351
732,1,왕십리도선동,미곡판매,0,14744194,0,243
733,1,왕십리도선동,인테리어,0,295455,0,13
734,1,응봉동,치킨전문점,459722,3360959,10,129
735,1,용답동,한식음식점,11813759,494252444,511,23721
736,1,용답동,일식음식점,515420,28366265,68,2525
737,1,용답동,치과의원,0,51521931,0,599
738,1,응봉동,한식음식점,799513,9402063,64,327
739,1,행당1동,섬유제품,0,0,0,0
740,1,행당1동,네일숍,0,5072464,0,166
741,1,행당2동,패스트푸드점,13688094,52833275,2045,6672
742,1,행당2동,세탁소,49226,2654582,8,81
743,1,행당2동,일반의류,0,867949,0,31
744,1,광장동,치킨전문점,951154,9053298,69,379
745,1,구의1동,편의점,34516321,1009212308,9180,157257
746,1,구의1동,네일숍,233877,12212753,9,238
747,1,구의1동,당구장,116888,26984831,19,256
748,1,구의3동,치킨전문점,4048309,20895941,165,1028
749,1,구의3동,섬유제품,0,22657741,0,59
750,1,군자동,세탁소,478299,8750685,53,468
751,1,능동,치과의원,0,49454849,0,1203
752,1,자양1동,반찬가게,851296,28914922,121,2848
753,1,자양1동,노래방,0,2799924,0,54
754,1,자양2동,호프-간이주점,1324603,48164735,13,1258
755,1,자양1동,화장품,50067,4468893,13,296
756,1,자양1동,화초,263189,5379651,13,299
757,1,자양1동,일식음식점,0,5092672,0,35
758,1,자양2동,분식전문점,1755664,18503163,228,2189
759,1,자양2동,육류판매,296162,3896798,13,181
760,1,자양2동,철물점,0,2922731,0,184
761,1,자양2동,스포츠클럽,856660,20475614,10,132
762,1,자양3동,스포츠클럽,0,22332813,0,82
763,1,자양4동,화장품,9766893,245270438,450,10902
764,1,자양4동,수산물판매,0,363343,0,63
765,1,자양4동,네일숍,57126,7303545,6,214
766,1,자양4동,외국어학원,0,0,0,0
767,1,중곡1동,한식음식점,12492638,524189298,600,18830
768,1,중곡1동,일식음식점,0,3465808,0,197
769,1,중곡1동,청과상,965806,64778145,94,6512
770,1,중곡2동,외국어학원,0,0,0,0
771,1,중곡3동,서적,308910,1569899,32,127
772,1,중곡3동,중식음식점,177243,1639496,30,134
773,1,중곡3동,시계및귀금속,0,0,0,0
774,1,중곡3동,철물점,279691,3130778,99,388
775,1,화양동,노래방,40552350,319195092,8309,58508
776,1,중곡3동,조명용품,0,0,0,0
777,1,중곡4동,일반의류,2247342,15122370,75,840
778,1,중곡4동,반찬가게,0,44529168,0,1433
779,1,화양동,호프-간이주점,830476181,4021023891,15057,82407
780,1,화양동,네일숍,629033,116445977,26,3849
781,1,화양동,당구장,4070826,44697352,538,3680
782,1,화양동,핸드폰,0,19058265,0,412
783,1,화양동,문구,4941728,61310286,441,5333
784,1,화양동,일반교습학원,0,45058886,0,391
785,1,답십리1동,피부관리실,0,2132980,0,37
786,1,답십리1동,슈퍼마켓,864630,15505780,179,1668
787,1,답십리1동,육류판매,0,7171073,0,263
788,1,답십리2동,미곡판매,0,0,0,0
789,1,용신동,문구,267723,5204755,117,892
790,1,용신동,가방,0,5227167,0,51
791,1,용신동,반찬가게,0,0,0,0
792,1,용신동,패스트푸드점,3697515,94271230,327,7151
793,1,용신동,양식음식점,896347,124479615,63,558
794,1,이문1동,일식음식점,10461704,130540286,683,6667
795,1,이문2동,분식전문점,0,1034275,0,127
796,1,이문1동,분식전문점,5385650,90761693,670,10410
797,1,이문1동,자동차수리,0,42123449,0,221
798,1,이문1동,당구장,113973,2730893,12,227
799,1,장안1동,치과의원,0,92268626,0,1138
800,1,장안1동,전자상거래업,0,0,0,0
801,1,장안1동,호프-간이주점,1380548,83180897,14,2480
802,1,장안2동,예술학원,14280732,1481482,27,12
803,1,장안2동,중식음식점,6183751,23028770,607,1508
804,1,장안2동,일반의류,758985,42337076,29,402
805,1,장안2동,수산물판매,0,1456443,0,91
806,1,장안2동,치킨전문점,727224,19180385,32,809
807,1,장안2동,청과상,0,139805,0,17
808,1,전농1동,육류판매,461304,221839584,12,1518
809,1,전농1동,피부관리실,0,0,0,0
810,1,전농2동,시계및귀금속,0,0,0,0
811,1,전농2동,일반의원,6215124,76239819,746,9398
812,1,청량리동,여관,270209,15355753,13,356
813,1,청량리동,가전제품,0,637541,0,80
814,1,회기동,네일숍,0,849211,0,28
815,1,회기동,제과점,18832366,396150964,1886,38156
816,1,휘경1동,화장품,11037059,481345181,608,23591
817,1,휘경2동,스포츠클럽,117662,6510638,8,70
818,1,휘경2동,미용실,0,23677890,0,955
819,1,휘경2동,호프-간이주점,0,75208181,0,1477
820,1,망우3동,육류판매,0,6448267,0,412
821,1,망우3동,중식음식점,456191,7338649,21,375
822,1,망우3동,세탁소,737845,2994154,75,224
823,1,망우3동,치과의원,0,12222243,0,68
824,1,망우3동,호프-간이주점,2428656,5035569,24,125
825,1,망우3동,일반의류,0,0,0,0
826,1,망우3동,일반의원,629038,14187859,120,1693
827,1,망우본동,반찬가게,582630,32236091,196,4688
828,1,망우본동,세탁소,0,1753233,0,88
829,1,면목2동,예술학원,0,0,0,0
830,1,면목2동,분식전문점,1790244,25160867,160,2780
831,1,면목2동,신발,0,1255921,0,40
832,1,면목3·8동,일반의원,1268072,133236489,303,9048
833,1,면목3·8동,노래방,2163855,24001639,558,2448
834,1,면목3·8동,피부관리실,0,0,0,0
835,1,면목3·8동,가전제품수리,0,0,0,0
836,1,면목4동,화장품,0,4490913,0,61
837,1,면목4동,제과점,197776,34615495,50,4468
838,1,면목7동,화장품,5196531,95561904,334,4651
839,1,면목7동,자동차미용,0,0,0,0
840,1,면목7동,커피-음료,12533168,119029596,2350,25033
841,1,면목7동,일식음식점,0,1819136,0,15
842,1,면목본동,미용실,6431722,69961357,300,2669
843,1,면목본동,육류판매,2367100,224269578,110,9499
844,1,면목본동,신발,216569,914975,5,59
845,1,묵1동,일반교습학원,584642,2293009,6,7
846,1,묵1동,한의원,382188,8681685,35,559
847,1,묵1동,치킨전문점,722568,15923995,22,739
848,1,묵1동,문구,253626,5549217,51,544
849,1,묵2동,반찬가게,0,3529775,0,305
850,1,묵2동,일반의류,0,17299364,0,409
851,1,묵2동,가전제품,0,0,0,0
852,1,묵2동,인테리어,0,0,0,0
853,1,상봉1동,제과점,9312,1550133,5,280
854,1,상봉1동,한식음식점,2868607,71556767,141,3208
855,1,상봉1동,세탁소,0,0,0,0
856,1,상봉1동,치과의원,0,4224099,0,49
857,1,상봉2동,피부관리실,0,2149259,0,52
858,1,상봉2동,치과의원,789120,404719727,25,3069
859,1,상봉2동,커피-음료,12608345,221840924,2281,39826
860,1,상봉2동,네일숍,0,4779516,0,40
861,1,상봉2동,양식음식점,526853,4707354,37,259
862,1,상봉2동,화초,0,29440095,0,1048
863,1,신내1동,치킨전문점,5878516,31253823,296,1820
864,1,신내1동,의약품,11605069,250021291,1756,18052
865,1,종암동,양식음식점,0,0,0,0
866,1,신내2동,슈퍼마켓,32575,5356292,24,864
867,1,신내2동,호프-간이주점,868249,11275169,28,351
868,1,중화1동,일식음식점,0,4479357,0,39
869,1,중화1동,일반의원,4007716,62093007,547,5615
870,1,중화1동,세탁소,627933,3124716,45,165
871,1,중화1동,자동차수리,0,8294782,0,71
872,1,길음1동,안경,666055,1224801,15,22
873,1,중화2동,제과점,7865685,75325365,765,8604
874,1,중화2동,치킨전문점,1340782,9086866,174,992
875,1,길음1동,인테리어,0,0,0,0
